0.0,-44.5
0.025,-44.784093493376595
0.05,-45.05624958545955
0.075,-45.317939750226415
0.09999999999999999,-45.57045207172087
0.12499999999999999,-45.81490796450187
0.15,-46.052278451184634
0.17500000000000002,-46.2833996108282
0.20000000000000004,-46.508987098081306
0.22500000000000006,-46.729649540754416
0.25000000000000006,-46.94590089281113
0.2750000000000001,-47.158171621387964
0.3000000000000001,-47.366818893145926
0.3250000000000001,-47.5721357152274
0.35000000000000014,-47.774359159476006
0.37500000000000017,-47.97367772969633
0.4000000000000002,-48.17023791075352
0.4250000000000002,-48.36415004613526
0.45000000000000023,-48.55549352137099
0.47500000000000026,-48.74432139045538
0.5000000000000002,-48.930664486079735
0.5250000000000001,-49.11453503086181
0.55,-49.29592986460299
0.575,-49.47483327421031
0.5999999999999999,-49.65121948567696
0.6249999999999998,-49.82505488596218
0.6499999999999997,-49.996299939202466
0.6749999999999996,-50.16491087693123
0.6999999999999995,-50.33084119737955
0.7249999999999994,-50.49404292898001
0.7499999999999993,-50.654467741600484
0.7749999999999992,-50.81206792134245
0.7999999999999992,-50.96679716679167
0.8249999999999991,-51.1186112778567
0.849999999999999,-51.26746874609726
0.8749999999999989,-51.41333121801698
0.8999999999999988,-51.556163873872656
0.9249999999999987,-51.69593573507683
0.9499999999999986,-51.83261989475336
0.9749999999999985,-51.9661936696027
0.9999999999999984,-52.096638704070934
1.0249999999999984,-52.22394103380861
1.0499999999999983,-52.348091085360515
1.0749999999999982,-52.469083640128105
1.099999999999998,-52.58691776787444
1.124999999999998,-52.70159673995239
1.149999999999998,-52.813127901307055
1.1749999999999978,-52.921522524646164
1.1999999999999977,-53.02679565064175
1.2249999999999976,-53.12896591682278
1.2499999999999976,-53.228055377600214
1.2749999999999975,-53.32408930267211
1.2999999999999974,-53.41709597816212
1.3249999999999973,-53.507106504213226
1.3499999999999972,-53.59415459172078
1.3749999999999971,-53.67827636576614
1.399999999999997,-53.75951015491543
1.424999999999997,-53.837896292193946
1.4499999999999968,-53.91347692021892
1.4749999999999968,-53.986295801451966
1.4999999999999967,-54.05639813437201
1.5249999999999966,-54.12383038162865
1.5499999999999965,-54.188640095300094
1.5749999999999964,-54.25087575288984
1.5999999999999963,-54.31058660248522
1.6249999999999962,-54.36782251589603
1.6499999999999961,-54.42263384988281
